fixed code:/home/apr/CodeSearchAndMatch/Defects4J/fixed_bugs_dir/Chart/Chart_2/source/org/jfree/data/general/DatasetUtilities.java-1252-1255
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/block/AbstractBlock.java-401-404
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/StackedBarRenderer.java-355-366
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/StackedXYBarRenderer.java-297-308
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/GroupedStackedBarRenderer.java-308-319
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/axis/PeriodAxis.java-890-899
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/axis/PeriodAxis.java-906-915
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/axis/NumberAxis.java-1019-1029
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/axis/LogAxis.java-777-787
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/LineRenderer3D.java-356-364
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/BarRenderer3D.java-430-438
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/annotations/CategoryTextAnnotation.java-211-224
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYStepAreaRenderer.java-410-417
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/LineAndShapeRenderer.java-834-843
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/data/io/CSV.java-156-172
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/WaterfallBarRenderer.java-377-393
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/LineRenderer3D.java-413-422
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/BarRenderer3D.java-485-494
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/BarRenderer3D.java-545-554
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/HighLowRenderer.java-370-390
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/HighLowRenderer.java-392-412
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYStepAreaRenderer.java-377-396
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/GanttRenderer.java-447-454
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/SamplingXYLineRenderer.java-253-264
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/IntervalBarRenderer.java-209-213
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/WaterfallBarRenderer.java-362-366
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/GanttRenderer.java-308-312
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/axis/CyclicNumberAxis.java-400-409
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYBarRenderer.java-775-782
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/XYPlot.java-3653-3658
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/XYPlot.java-3688-3693
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/axis/ModuloAxis.java-154-159
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/data/general/DatasetUtilities.java-915-923
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/StackedAreaRenderer.java-392-398
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/RendererUtilities.java-141-146
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/GradientXYBarPainter.java-252-256
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/GradientXYBarPainter.java-276-280
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/StandardXYBarPainter.java-168-172
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/StandardXYBarPainter.java-192-196
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/GradientBarPainter.java-249-253
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/GradientBarPainter.java-273-277
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/StandardBarPainter.java-165-169
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/StandardBarPainter.java-189-193
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/CandlestickRenderer.java-619-625
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/ChartPanel.java-763-765
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYBarRenderer.java-1034-1039
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java-1937-1944
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/BarRenderer.java-1110-1115
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java-1618-1623
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYStepRenderer.java-287-296
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/GradientXYBarPainter.java-258-265
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/GradientXYBarPainter.java-266-273
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/StandardXYBarPainter.java-174-181
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/StandardXYBarPainter.java-182-189
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/GradientBarPainter.java-255-262
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/GradientBarPainter.java-263-270
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/StandardBarPainter.java-171-178
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/StandardBarPainter.java-179-186
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/data/general/DatasetUtilities.java-704-711
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/data/general/DatasetUtilities.java-843-850
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/CrosshairState.java-270-274
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/CrosshairState.java-308-312
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/RendererUtilities.java-190-199
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/RendererUtilities.java-216-225
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/annotations/XYLineAnnotation.java-177-196
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYBarRenderer.java-817-824
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/RendererUtilities.java-96-105
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/YIntervalRenderer.java-211-220
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer.java-423-428
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer.java-566-571
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/RendererUtilities.java-124-129
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYBubbleRenderer.java-186-189
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/title/LegendGraphic.java-610-613
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/annotations/CategoryPointerAnnotation.java-382-386
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/annotations/XYPointerAnnotation.java-391-395
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/annotations/XYTextAnnotation.java-544-548
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/axis/DateAxis.java-1424-1429
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/CategoryCrosshairState.java-132-136
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/PiePlot3D.java-622-626
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/CrosshairState.java-219-223
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/CrosshairState.java-228-234
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/XYPlot.java-3851-3860
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/XYPlot.java-3882-3891
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/MultiplePiePlot.java-465-471
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/AbstractRenderer.java-737-739
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/AbstractRenderer.java-917-919
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/AbstractRenderer.java-1087-1090
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/AbstractRenderer.java-1597-1599
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/CandlestickRenderer.java-752-754
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/BarRenderer.java-871-873
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/StackedAreaRenderer.java-387-389
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/ChartPanel.java-1932-1935
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYShapeRenderer.java-505-510
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/axis/SubCategoryAxis.java-343-358
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYDifferenceRenderer.java-877-884
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java-409-414
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYLineAndShapeRenderer.java-772-780
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/StatisticalLineAndShapeRenderer.java-234-238
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/annotations/CategoryLineAnnotation.java-324-343
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/StackedXYBarRenderer.java-335-344
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/block/ColumnArrangement.java-221-244
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/block/FlowArrangement.java-198-221
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/IntervalBarRenderer.java-142-150
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/GanttRenderer.java-250-258
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/CategoryPlot.java-4000-4009
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/CategoryPlot.java-4012-4021
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/CategoryPlot.java-4028-4037
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/CategoryPlot.java-4040-4049
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/block/RectangleConstraint.java-327-338
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/CategoryStepRenderer.java-311-321
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/block/RectangleConstraint.java-339-350
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYBlockRenderer.java-370-379
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/data/jdbc/JDBCXYDataset.java-377-386
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYLineAndShapeRenderer.java-886-888
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/SpiderWebPlot.java-702-709
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/data/time/DynamicTimeSeriesCollection.java-417-421
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/data/gantt/SlidingGanttCategoryDataset.java-606-609
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/data/xy/XYBarDataset.java-377-380
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/data/KeyedObject.java-115-118
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/data/category/SlidingCategoryDataset.java-346-349
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYShapeRenderer.java-571-574
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYBlockRenderer.java-440-443
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java-1752-1755
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java-1756-1759
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java-1760-1763
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java-1770-1773
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java-1774-1777
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java-1778-1781
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/axis/ModuloAxis.java-303-308
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/block/AbstractBlock.java-598-601
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/LegendItem.java-1125-1128
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/LegendItem.java-1131-1135
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/ChartRenderingInfo.java-263-266
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/CategoryPlot.java-765-768
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/CategoryPlot.java-1046-1049
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/CategoryPlot.java-1136-1139
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/XYPlot.java-824-827
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/XYPlot.java-1188-1191
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/XYPlot.java-4488-4491
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/XYPlot.java-4510-4513
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/axis/PeriodAxis.java-673-677
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/data/general/DatasetUtilities.java-672-678
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/data/general/DatasetUtilities.java-813-819
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/data/general/DatasetUtilities.java-883-889
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/VectorRenderer.java-228-231
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/labels/BubbleXYItemLabelGenerator.java-182-187
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/StackedBarRenderer3D.java-417-424
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/block/RectangleConstraint.java-351-362
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYShapeRenderer.java-450-458
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYLineAndShapeRenderer.java-1017-1025
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/StatisticalLineAndShapeRenderer.java-335-341
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/data/xy/XYSeries.java-601-608
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/axis/PeriodAxis.java-734-741
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/axis/PeriodAxis.java-757-768
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/XYPlot.java-3560-3572
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/XYPlot.java-3575-3587
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/XYPlot.java-3590-3602
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/XYPlot.java-3605-3617
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer.java-340-347
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/StatisticalBarRenderer.java-237-244
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/BoxAndWhiskerRenderer.java-489-496
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/labels/IntervalXYItemLabelGenerator.java-167-172
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/PiePlot.java-2708-2715
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/CombinedRangeCategoryPlot.java-270-273
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/CombinedDomainXYPlot.java-364-366
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/CombinedRangeXYPlot.java-307-310
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/CyclicXYItemRenderer.java-239-243
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/DeviationRenderer.java-334-338
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/PiePlot.java-2611-2617
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/GradientXYBarPainter.java-118-126
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/GradientBarPainter.java-117-125
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYDifferenceRenderer.java-380-387
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/LayeredBarRenderer.java-194-201
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/GanttRenderer.java-282-285
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/StandardXYItemRenderer.java-779-794
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYDifferenceRenderer.java-908-914
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/ChartTransferable.java-241-250
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/ChartTransferable.java-251-260
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/ChartPanel.java-1627-1636
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/ChartPanel.java-1638-1647
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYBarRenderer.java-967-972
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/SpiderWebPlot.java-1255-1260
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/StackedBarRenderer.java-318-329
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/category/AreaRenderer.java-301-310
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/SpiderWebPlot.java-1430-1437
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/annotations/XYDataImageAnnotation.java-263-274
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/SpiderWebPlot.java-1338-1345
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYAreaRenderer.java-591-602
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYErrorRenderer.java-332-341
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYErrorRenderer.java-372-381
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/YIntervalRenderer.java-232-237
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYStepRenderer.java-250-267
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/ChartPanel.java-1062-1071
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/ChartPanel.java-1090-1099
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYDifferenceRenderer.java-1043-1055
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYDifferenceRenderer.java-1071-1083
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/xy/XYStepRenderer.java-231-248
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/renderer/RendererUtilities.java-235-240
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/PiePlot.java-944-956
similar code:/home/apr/CodeSearchAndMatch/Defects4J/Chart/Chart_2/source/org/jfree/chart/plot/PiePlot.java-1197-1209
